	pdb	id	n_atoms	total_time	elapsed_time	worker_time	json_size	probe_out	removal_distance	n_workers
12829	kv1000/3GQV_A.pdb	1103062744132841205	2696	3850.4382090000004	0.766401	3849.6718079999996	570130	4.0	1.2	3
12830	kv1000/1ZJC_A.pdb	6387006624173609053	3295	1461.306075	1.253051	1460.053024	919102	4.0	0.6	3
12831	kv1000/1N97_A.pdb	7516283012679752956	3052	731.108854	1.041159	730.0676950000001	752188	4.0	1.2	3
12832	kv1000/3P48_A.pdb	12272777389037991205	945	4830.37564	0.580095	4829.795545	676903	4.0	0.0	3
12833	kv1000/2HQ6_A.pdb	11772310687477175575	1333	2104.242636	0.395173	2103.847463	258367	4.0	0.6	3
12834	kv1000/3UBT_A.pdb	1701944989199654544	2304	5334.250448	1.392911	5332.857537	250597	6.0	2.4	3
12835	kv1000/3LCC_A.pdb	14981972695096851806	1697	4474.531243	0.41660200000000003	4474.114640999999	250882	4.0	1.2	3
12836	kv1000/4ER8_A.pdb	4969378344536566342	1266	5983.653392	0.8127850000000001	5982.840607	175821	6.0	2.4	3
12837	kv1000/3NVQ_A.pdb	18149059932693616322	4706	4719.589215999999	2.505702	4717.083514	1282380	4.0	1.2	3
12838	kv1000/1YKB_E.pdb	18117022523880958400	1146	1418.2212630000001	0.3885	1417.832763	809305	4.0	0.0	3
12839	kv1000/3A0S_A.pdb	17014381588041486976	792	3133.138214	0.522667	3132.615547	39301	6.0	2.4	3
12840	kv1000/1S2Z_A.pdb	15724531962780719142	1513	957.44107	0.5611729999999999	956.879897	59251	4.0	2.4	3
12841	kv1000/2F5G_A.pdb	16293383001334981271	1081	1923.7651620000001	0.467654	1923.2975079999999	815187	4.0	0.0	3
12842	kv1000/3QTG_A.pdb	10383919708971810110	3459	4987.1854140000005	1.208123	4985.977290999999	2403121	4.0	0.0	3
12843	kv1000/2QN6_B.pdb	3749636691101302974	698	2582.7675600000002	0.294177	2582.473383	475378	4.0	0.0	3
12844	kv1000/4M6T_A.pdb	18356558826185865445	1205	6543.237852	1.624083	6541.613769	264886	8.0	2.4	3
12845	kv1000/3H0L_K.pdb	5998397953658506441	3308	3900.6221939999996	1.552859	3899.069335	1234821	4.0	0.6	3
12846	kv1000/1U2H_A.pdb	4577976151579277058	749	1134.970559	0.502728	1134.4678310000002	34602	6.0	2.4	3
12847	kv1000/1ZJC_A.pdb	4648795693725838564	3295	1454.700698	1.104491	1453.596207	283903	4.0	2.4	3
12848	kv1000/4I40_B.pdb	9343699202515954448	1837	6262.794636	1.6854799999999999	6261.109156	303571	8.0	2.4	3
12849	kv1000/2ZPX_A.pdb	13633080019994824761	1103	3109.65153	1.187674	3108.463856	80316	8.0	2.4	3
12850	kv1000/3R00_A.pdb	3745554952242371842	2230	5000.319044	0.776475	4999.542569	215198	4.0	2.4	3
12851	kv1000/3TEB_A.pdb	13640501105584847555	2099	5201.8226030000005	1.1575	5200.665103	150869	6.0	2.4	3
12852	kv1000/1B4F_F.pdb	5595865430534978351	614	34.714914	0.24195100000000003	34.472963	3896	4.0	2.4	3
12853	kv1000/2XN1_B.pdb	4502710840358358108	10975	2928.66023	4.048815	2924.611415	1096779	4.0	1.2	3
12854	kv1000/2W1K_A.pdb	4140715878073046904	1647	2759.394668	1.326228	2758.06844	269099	8.0	2.4	3
12855	kv1000/4M6T_A.pdb	433694395186881794	1205	6541.642068	1.020318	6540.62175	199783	6.0	2.4	3
12856	kv1000/3HGQ_A.pdb	4324635667396009144	2425	3983.4104810000003	0.934401	3982.47608	771205	4.0	0.6	3
12857	kv1000/2WGS_J.pdb	9925627996351031694	3659	2799.69943	2.3748270000000002	2797.324603	844174	6.0	2.4	3
12858	kv1000/3E38_A.pdb	7054348477768647489	2752	3568.866946	1.1455819999999999	3567.721364	1540588	4.0	0.0	3
12859	kv1000/3NNE_F.pdb	8466682022804912418	4098	4651.512486	1.2722870000000002	4650.240199	372612	4.0	2.4	3
12860	kv1000/3AIH_A.pdb	2287311290333694411	909	3233.108112	0.382829	3232.7252829999998	656787	4.0	0.0	3
12861	kv1000/1YSL_A.pdb	12043856156911539696	2968	1435.757328	1.067799	1434.689529	1753516	4.0	0.0	3
12862	kv1000/4HSP_A.pdb	9606005036144809055	977	6234.70249	1.268137	6233.434353000001	172115	8.0	2.4	3
12863	kv1000/3HX6_A.pdb	12592714639407293143	3700	4022.891511	1.506299	4021.3852119999997	605809	4.0	1.2	3
12864	kv1000/2QNL_A.pdb	15064284654212884207	1278	2585.933948	0.473526	2585.460422	858693	4.0	0.0	3
12865	kv1000/3EWL_A.pdb	15162463581308564757	1117	3691.177224	0.367145	3690.810079	332051	4.0	0.6	3
12866	kv1000/1UN1_A.pdb	7518163410365172557	2219	1166.641119	0.758221	1165.882898	443955	4.0	0.6	3
12867	kv1000/1STZ_A.pdb	16024493305845164947	2634	1013.1487689999999	0.982066	1012.166703	170310	4.0	2.4	3
12868	kv1000/1YKD_A.pdb	14392896651469231647	3027	1427.472796	1.644427	1425.8283689999998	2785500	4.0	0.0	3
12869	kv1000/3LHI_A.pdb	13989023331133244344	1745	4494.033734000001	0.531929	4493.501805	413239	4.0	0.6	3
12870	kv1000/2RF0_D.pdb	519132972142987997	456	2648.563126	0.135775	2648.4273510000003	1872	4.0	2.4	3
12871	kv1000/3N70_A.pdb	12057417490088180037	1059	4604.144552000001	0.372596	4603.7719560000005	134811	4.0	2.4	3
12872	kv1000/3CK6_A.pdb	11256252111740194942	1997	3430.465195	2.0655349999999997	3428.39966	139996	8.0	2.4	3
12873	kv1000/3GYD_A.pdb	8019884894088739081	1380	3871.9516259999996	0.413576	3871.53805	250687	4.0	1.2	3
12874	kv1000/1ZSQ_A.pdb	8254685704027361419	4186	1485.074834	1.4044379999999999	1483.670396	2694077	4.0	0.0	3
12875	kv1000/4KIY_K.pdb	15214122829746837305	773	6480.5912579999995	0.34139400000000003	6480.249864	221561	4.0	0.6	3
12876	kv1000/2BIW_A.pdb	14412416222149023065	3767	1628.6723949999998	2.901287	1625.771108	1050817	8.0	2.4	3
12877	kv1000/3K29_A.pdb	18066830215963705734	1368	4219.265887	1.50274	4217.763147	22006	6.0	2.4	3
12878	kv1000/3DR8_A.pdb	7075469727166025780	1362	3542.843591	1.3689069999999999	3541.4746840000003	224569	8.0	2.4	3
12879	kv1000/2NRU_D.pdb	7150209527319916304	2321	2316.277004	0.843669	2315.433335	882626	4.0	0.6	3
12880	kv1000/3LMO_A.pdb	7958454758643391690	728	4517.04747	0.250687	4516.796783	19821	4.0	2.4	3
12881	kv1000/3WCO_A.pdb	10914951811616193182	2661	5503.475839	1.258783	5502.217056	322315	4.0	2.4	3
12882	kv1000/3PNX_A.pdb	15365196059108315300	1237	4901.430795	0.840041	4900.590754	61705	6.0	2.4	3
12883	kv1000/3RPF_A.pdb	7580915612345044185	1137	5083.292157	0.358625	5082.933532	274819	4.0	0.6	3
12884	kv1000/3QQZ_A.pdb	12570830668612851038	1864	4980.16977	0.45073	4979.71904	302172	4.0	1.2	3
12885	kv1000/3PGX_B.pdb	17029874222814069529	1979	4873.389249	0.508559	4872.88069	359071	4.0	1.2	3
12886	kv1000/1CFB_A.pdb	12600328794584870018	1629	59.156924	1.11845	58.038474	52260	6.0	2.4	3
12887	kv1000/3QQZ_A.pdb	7037036265667386159	1864	4979.153114	0.546667	4978.606447	1164748	4.0	0.0	3
12888	kv1000/3PUC_A.pdb	8134345464797787738	1289	4930.990863	0.233769	4930.757094	33615	4.0	1.2	3
12889	kv1000/3F6J_A.pdb	1210793506912095621	1237	3718.689718	1.204274	3717.485444	23714	8.0	2.4	3
12890	kv1000/4J94_A.pdb	6892037659479589414	2375	6386.32741	1.510253	6384.817157	484479	6.0	2.4	3
12891	kv1000/4AXG_C.pdb	1531736109682936180	254	5729.340915	0.140503	5729.200412	7601	4.0	1.2	3
12892	kv1000/3C64_A.pdb	10418416707165560601	1258	3386.865263	0.5439579999999999	3386.3213049999995	433045	4.0	0.6	3
12893	kv1000/3FNJ_C.pdb	18404617179366009093	915	3745.720036	0.350403	3745.369633	14444	4.0	2.4	3
12894	kv1000/3RPF_A.pdb	2074862003535155151	1137	5082.95559	0.484599	5082.470990999999	822056	4.0	0.0	3
12895	kv1000/2E3H_A.pdb	16287102054501404653	620	1877.699123	0.41122700000000006	1877.287896	8631	6.0	2.4	3
12896	kv1000/3LMO_A.pdb	7800955218229228747	728	4518.550899	0.289929	4518.26097	543195	4.0	0.0	3
12897	kv1000/2V8S_E.pdb	9217828428748725523	1148	2688.3457949999997	0.741016	2687.604779	82683	6.0	2.4	3
12898	kv1000/3HYB_A.pdb	9383288851595260881	871	4031.676949	0.365112	4031.3118369999997	49273	4.0	1.2	3
12899	kv1000/4AIW_A.pdb	16292392002747336103	1055	5656.361142	0.374754	5655.986388	376037	4.0	0.6	3
12900	kv1000/4AK1_A.pdb	5411775774149730862	4026	5683.754779999999	2.737367	5681.0174130000005	214106	4.0	2.4	3
12901	kv1000/3EBY_A.pdb	11577205799786214252	1167	3598.428382	0.36651999999999996	3598.0618619999996	364495	4.0	0.6	3
12902	kv1000/1WSU_C.pdb	5586078536390897941	845	1337.11545	0.194413	1336.9210369999998	1873	4.0	2.4	3
12903	kv1000/1OCS_A.pdb	7718075259853811553	1085	782.2219230000001	0.402398	781.819525	33090	4.0	2.4	3
12904	kv1000/4JHD_C.pdb	9845203660424992723	529	6408.684893	0.42626800000000004	6408.258625	712857	4.0	0.0	3
12905	kv1000/3GA5_B.pdb	10323585856768227323	2319	3823.789112	0.765656	3823.0234560000004	277532	4.0	1.2	3
12906	kv1000/4AY7_A.pdb	12428633985629656103	2186	5735.684119	0.745445	5734.938674	280656	4.0	1.2	3
12907	kv1000/4MJ8_A.pdb	12783155583814208168	1277	6598.546855	0.8378479999999999	6597.709007	236465	6.0	2.4	3
12908	kv1000/3DS8_A.pdb	3108002194712034345	1974	3544.7055630000004	0.593699	3544.111864	64569	4.0	2.4	3
12909	kv1000/4EJ0_J.pdb	7030118972499545329	2311	5971.452187	0.8210280000000001	5970.6311590000005	440234	4.0	2.4	3
12910	kv1000/3M03_A.pdb	12737017740705565920	713	4523.849327	0.472817	4523.37651	25484	6.0	2.4	3
12911	kv1000/3CTR_A.pdb	11372183496457022566	602	3458.408789	0.233172	3458.1756170000003	19789	4.0	1.2	3
12912	kv1000/1WSU_C.pdb	6539392641092592930	845	1338.673253	0.24007399999999998	1338.4331789999999	171659	4.0	0.6	3
12913	kv1000/4LEU_A.pdb	3905356068169041590	1331	6505.588647	0.585585	6505.003062	82955	4.0	2.4	3
12914	kv1000/3GW2_A.pdb	15324820153959402115	696	3867.621147	0.295562	3867.325585	527498	4.0	0.0	3
12915	kv1000/3ORJ_A.pdb	2365441914178748750	3274	4795.054840999999	3.0851349999999997	4791.969706	364079	8.0	2.4	3
12916	kv1000/1IXC_A.pdb	6662450079764325167	2211	468.761024	0.9673	467.793724	151810	4.0	2.4	3
12917	kv1000/4FBB_B.pdb	7351145506641949229	1829	6040.6503060000005	1.09586	6039.554446	231206	6.0	2.4	3
12918	kv1000/3ZH5_A.pdb	14823514446754423657	1892	5587.042489	0.398444	5586.644045	721146	4.0	0.0	3
12919	kv1000/3B0C_T.pdb	15164987029678121268	750	3312.9867329999997	0.352407	3312.6343260000003	732862	4.0	0.0	3
12920	kv1000/3IEK_D.pdb	12434346818538748478	3325	4163.166629	1.129122	4162.037507	683659	4.0	1.2	3
12921	kv1000/3LMO_A.pdb	6839929874656023927	728	4517.5041329999995	0.478317	4517.025815999999	27617	6.0	2.4	3
12922	kv1000/1VK6_A.pdb	3471358790580483652	2045	1245.257008	1.243655	1244.0133529999998	278945	6.0	2.4	3
12923	kv1000/4EQ9_A.pdb	7616435435437645913	1920	5981.941213	0.6404850000000001	5981.300728	587175	4.0	0.6	3
12924	kv1000/1JEQ_A.pdb	11859098506498198972	4419	513.3543139999999	4.55374	508.80057400000004	799004	6.0	2.4	3
12925	kv1000/1TUH_A.pdb	5068758207248654728	1049	1125.4520029999999	0.325416	1125.126587	267919	4.0	0.6	3
12926	kv1000/3KRM_A.pdb	16034799966257773550	1217	4342.607051	0.41070100000000004	4342.19635	124846	4.0	1.2	3
12927	kv1000/1XKR_A.pdb	15622185393489533315	1577	1393.137614	0.522223	1392.615391	489923	4.0	0.6	3
12928	kv1000/2B5I_D.pdb	15838760230357548787	977	1566.432464	0.344391	1566.0880730000001	313350	4.0	0.6	3
12929	kv1000/3RJ2_X.pdb	9707103868866867520	1075	5058.489045	0.272032	5058.217013	267595	4.0	0.6	3
12930	kv1000/3PYJ_A.pdb	10748349355800963732	798	4936.951016	0.21142600000000003	4936.73959	1874	4.0	2.4	3
12931	kv1000/3IWP_B.pdb	12194803531174467676	1837	4174.419546	0.622108	4173.7974380000005	456165	4.0	0.6	3
12932	kv1000/3N84_A.pdb	6687382981061675363	897	4616.076355	1.010785	4615.065570000001	69548	8.0	2.4	3
12933	kv1000/1B4F_F.pdb	2955901707893063082	614	35.919635	0.78217	35.137465	75285	8.0	2.4	3
12934	kv1000/3V69_A.pdb	11626721562416924342	961	5437.025466	0.37394299999999997	5436.6515229999995	42136	4.0	2.4	3
12935	kv1000/1GAN_A.pdb	18412249914629487257	1034	263.705894	0.909525	262.79636899999997	57956	8.0	2.4	3
12936	kv1000/1ZJC_A.pdb	4821205413472155873	3295	1459.16459	2.774613	1456.389977	638044	8.0	2.4	3
12937	kv1000/4BKS_I.pdb	9878499246104274301	1014	5764.239227	0.352215	5763.887012	150908	4.0	1.2	3
12938	kv1000/1H5K_A.pdb	2575148828862450488	2369	366.26937599999997	0.702024	365.567352	269319	4.0	2.4	3
12939	kv1000/4M6T_A.pdb	6904282897334834470	1205	6544.243861999999	0.464445	6543.779417	550885	4.0	0.6	3
12940	kv1000/3GZ8_C.pdb	6212785674331072521	1247	3889.4636179999998	1.540225	3887.923393	71463	8.0	2.4	3
12941	kv1000/2EYU_A.pdb	4472608341503204858	1941	1906.9443629999998	1.7649650000000001	1905.179398	316209	8.0	2.4	3
12942	kv1000/3UJZ_A.pdb	17307601110259438236	4683	5370.116305	3.213445	5366.90286	721243	6.0	2.4	3
12943	kv1000/4HV0_A.pdb	17486120073778209368	671	6245.7775950000005	0.22616799999999998	6245.551427	176124	4.0	1.2	3
12944	kv1000/3PYJ_A.pdb	9932802643572089596	798	4938.597619	0.22930599999999998	4938.368313	185858	4.0	0.6	3
12945	kv1000/2IOJ_A.pdb	970151901814625237	903	2192.015325	0.24142800000000003	2191.773897	219455	4.0	0.6	3
12946	kv1000/4IDP_B.pdb	9647820462591240356	2951	6281.404486	2.5985419999999997	6278.805944	360208	6.0	2.4	3
12947	kv1000/3VWA_A.pdb	6685733998232514592	3670	5481.921234	2.388464	5479.532770000001	816953	4.0	1.2	3
12948	kv1000/1QHH_C.pdb	3543625340819116580	817	883.209494	0.6804479999999999	882.5290460000001	30263	6.0	2.4	3
12949	kv1000/4FEI_A.pdb	12352181821737226911	669	6057.7695969999995	0.360083	6057.409514	628819	4.0	0.0	3
12950	kv1000/4DVG_B.pdb	3665351220937617859	2155	5930.378364	1.946075	5928.432289	314544	6.0	2.4	3
12951	kv1000/4AXG_C.pdb	2395490199007041510	254	5729.122936	0.21314699999999998	5728.909789	262208	4.0	0.0	3
12952	kv1000/3E54_A.pdb	7428400417300173192	1305	3579.15339	0.393041	3578.760349	170174	4.0	1.2	3
12953	kv1000/3HFI_A.pdb	10036481526438317656	1106	3974.24955	0.38052800000000003	3973.869022	35620	4.0	2.4	3
12954	kv1000/2YXH_A.pdb	16302099177389570094	936	3079.6263089999998	0.335988	3079.290321	72547	4.0	1.2	3
12955	kv1000/3QQZ_A.pdb	11094886638679509876	1864	4976.36958	0.512096	4975.857484	175098	4.0	2.4	3
12956	kv1000/2RR1_3.pdb	3020855436043287530	1848	2665.106768	0.9362739999999999	2664.170494	424741	4.0	0.6	3
12957	kv1000/2GEY_A.pdb	18028756665266937079	1250	2015.369113	0.619722	2014.749391	105990	4.0	2.4	3
12958	kv1000/3AXS_A.pdb	11515493078330315772	3162	3310.754978	1.153355	3309.601623	333173	4.0	1.2	3
12959	kv1000/3M7N_G.pdb	10337253368663391239	1971	4542.463565999999	0.766806	4541.69676	1502750	4.0	0.0	3
12960	kv1000/2JKR_A.pdb	15436446847115297865	4885	2303.782137	3.438728	2300.343409	735705	4.0	1.2	3
12961	kv1000/3ICY_A.pdb	11953199760055181781	928	4145.6970630000005	0.318656	4145.378407	89131	4.0	1.2	3
12962	kv1000/4NZK_A.pdb	10156570832997568103	2105	6681.103329	0.7483810000000001	6680.354947999999	541073	4.0	0.6	3
12963	kv1000/4FAY_A.pdb	12175037440136815789	1467	6035.293021	0.504674	6034.788347	129235	4.0	2.4	3
12964	kv1000/1QUS_A.pdb	6097404427480567419	2475	891.923625	1.085942	890.837683	545939	4.0	0.6	3
12965	kv1000/2CAY_A.pdb	13638195918126580990	1077	1713.691902	1.071664	1712.620238	61424	8.0	2.4	3
12966	kv1000/2BE5_C.pdb	8481004412012512	8828	1597.756099	10.997483	1586.758616	3426569	8.0	2.4	3
12967	kv1000/2XPI_B.pdb	12800323481498931040	173	2956.630868	0.101684	2956.529184	16432	4.0	0.6	3
12968	kv1000/4BWD_A.pdb	2969509752489509888	418	5825.981525	0.26484800000000003	5825.716677	11867	4.0	1.2	3
12969	kv1000/1ZM8_A.pdb	564753783146412642	1821	1465.713672	0.6205350000000001	1465.0931369999998	973499	4.0	0.0	3
12970	kv1000/2X18_G.pdb	12744522071482420646	941	2830.7257219999997	0.360012	2830.36571	23920	4.0	2.4	3
12971	kv1000/4DEX_B.pdb	10625701589693892399	380	5913.51755	0.218423	5913.299127	336393	4.0	0.0	3
12972	kv1000/1DGJ_A.pdb	17416282313528257920	6854	150.376429	5.871009	144.50542	1805580	4.0	0.6	3
12973	kv1000/4F9D_A.pdb	16821504109511180089	4163	6017.228881	4.157021	6013.07186	1050204	8.0	2.4	3
12974	kv1000/1OCS_A.pdb	3047467323628448297	1085	784.542674	0.43823900000000005	784.104435	839799	4.0	0.0	3
12975	kv1000/3PET_A.pdb	4679946525477920697	1603	4854.538789	1.5183280000000001	4853.020461	114463	8.0	2.4	3
12976	kv1000/1FC5_B.pdb	8984809988331322316	3033	216.303177	1.556534	214.746643	166021	4.0	2.4	3
12977	kv1000/3UWU_B.pdb	48895536466321771	1673	5401.38921	0.594783	5400.794427000001	310885	4.0	1.2	3
12978	kv1000/3PFT_A.pdb	16469763685144031309	1158	4867.594501	1.182976	4866.411525	250514	8.0	2.4	3
12979	kv1000/3TFZ_A.pdb	12163885351000196869	1300	5215.7702420000005	0.446797	5215.323445	222170	4.0	1.2	3
12980	kv1000/2QMI_A.pdb	15194731589473271202	3550	2577.229275	3.258166	2573.971109	586884	8.0	2.4	3
12981	kv1000/1HZX_A.pdb	16294433965961922083	2681	395.822923	0.9231469999999999	394.899776	495861	4.0	1.2	3
12982	kv1000/2QKE_D.pdb	12924586126800946884	835	2563.20972	0.841036	2562.368684	154560	8.0	2.4	3
12983	kv1000/2XGP_B.pdb	14437639678140664542	4059	2878.928937	3.193366	2875.735571	433277	6.0	2.4	3
12984	kv1000/1A1X_A.pdb	15408027581844237439	880	4.465743	0.428522	4.037221	668168	4.0	0.0	3
12985	kv1000/2W5P_A.pdb	13851993915235012810	1059	2768.750703	0.297277	2768.453426	130665	4.0	1.2	3
12986	kv1000/3IWP_B.pdb	7650031525849116656	1837	4174.952001	0.55883	4174.393171	244030	4.0	1.2	3
12987	kv1000/3SXO_B.pdb	17836899191327650713	2691	5174.204163	1.240262	5172.963901	408155	4.0	2.4	3
12988	kv1000/1ZSQ_A.pdb	1386833346156335183	4186	1486.8439460000002	1.790561	1485.053385	1242615	4.0	0.6	3
12989	kv1000/1TE5_A.pdb	1420032434600008836	1987	1055.197258	0.695589	1054.501669	1332514	4.0	0.0	3
12990	kv1000/3FA3_I.pdb	62476666659056915	2216	3727.5111369999995	1.574574	3725.936563	196403	6.0	2.4	3
12991	kv1000/3SYX_A.pdb	13967887308816363250	933	5184.934002	0.291325	5184.642677000001	68855	4.0	1.2	3
12992	kv1000/4BTF_A.pdb	13887761481267503009	2943	5810.655863	3.7662910000000003	5806.889572	1024705	8.0	2.4	3
12993	kv1000/2QHP_A.pdb	8123170802461430580	2225	2559.8841780000002	1.7111459999999998	2558.173032	363909	8.0	2.4	3
12994	kv1000/1H6P_B.pdb	17886640867079514122	1454	374.538179	1.534707	373.00347200000004	210020	8.0	2.4	3
12995	kv1000/3PJV_D.pdb	3988843124473537659	972	4874.996457	1.055808	4873.940649	136059	6.0	2.4	3
12996	kv1000/3MPK_A.pdb	15203897215543284033	1816	4576.115941	1.028317	4575.087624	184412	6.0	2.4	3
12997	kv1000/1TMO_A.pdb	5776451066535972244	6254	1101.421275	6.385287	1095.035988	1217201	8.0	2.4	3
12998	kv1000/3KF6_B.pdb	17459581848949596926	822	4261.074746	0.315875	4260.758871	641333	4.0	0.0	3
12999	kv1000/3PFT_A.pdb	1312236656564631035	1158	4866.4329689999995	0.722874	4865.710095	182338	6.0	2.4	3
13000	kv1000/4LEU_A.pdb	4832186645157282933	1331	6509.061878	0.505815	6508.556063	505758	4.0	0.6	3
13001	kv1000/2QRW_H.pdb	15335056719708757153	1041	2595.156644	0.324387	2594.832257	134056	4.0	2.4	3
13002	kv1000/4JD9_A.pdb	14262894118214626427	872	6397.894321	0.967076	6396.927245	76041	8.0	2.4	3
13003	kv1000/4NVS_A.pdb	16120138623843044920	1133	6668.954188000001	0.41778699999999996	6668.536400999999	137709	4.0	1.2	3
13004	kv1000/1JID_A.pdb	1907929770208315060	917	537.491726	1.019168	536.472558	94228	8.0	2.4	3
13005	kv1000/3E7Q_A.pdb	18126967791736035276	1598	3584.468643	0.5821149999999999	3583.886528	126693	4.0	2.4	3
13006	kv1000/4J6M_C.pdb	7391755191286694275	960	6367.431835	0.389281	6367.042554	762002	4.0	0.0	3
13007	kv1000/3IN6_A.pdb	17107217739037610517	1147	4166.492394	0.449362	4166.043032	42448	4.0	2.4	3
13008	kv1000/3O1Q_C.pdb	7350869359495807380	1664	4752.255008	0.538682	4751.716326	1278309	4.0	0.0	3
13009	kv1000/3LL3_A.pdb	61020169782360855	3795	4501.440939	1.390168	4500.050771	293661	4.0	2.4	3
13010	kv1000/2YT4_A.pdb	7252969966663133389	1564	3058.64814	1.033216	3057.614924	219333	6.0	2.4	3
13011	kv1000/3PNX_A.pdb	17525395925019627405	1237	4902.7496200000005	1.353903	4901.395717	94126	8.0	2.4	3
13012	kv1000/1RWI_A.pdb	11010520121096584785	1872	933.830998	0.597676	933.233322	1247679	4.0	0.0	3
13013	kv1000/2OIT_A.pdb	7263821776818907220	3371	2432.2458149999998	1.245837	2430.9999780000003	760749	4.0	1.2	3
13014	kv1000/3V39_A.pdb	18443739377049953646	3119	5427.245428	1.352905	5425.8925229999995	895309	4.0	0.6	3
13015	kv1000/1NAR_A.pdb	3543964029845072668	2333	734.849058	1.9371310000000002	732.911927	254153	8.0	2.4	3
13016	kv1000/4GIW_A.pdb	9559329030394975584	1208	6145.412513	0.784667	6144.627846	122231	6.0	2.4	3
13017	kv1000/3E38_A.pdb	2355436012876092244	2752	3563.6923890000003	0.979159	3562.71323	102290	4.0	2.4	3
13018	kv1000/2F29_B.pdb	16152097865870645706	2915	1915.0434879999998	1.1940469999999999	1913.849441	663804	4.0	0.6	3
13019	kv1000/1M56_C.pdb	4312681991001289977	2138	677.4386139999999	1.7128419999999998	675.725772	347722	6.0	2.4	3
13020	kv1000/4HFR_A.pdb	11758901394525517008	1718	6221.5187829999995	1.061775	6220.457007999999	392148	6.0	2.4	3
13021	kv1000/4IGL_B.pdb	9615445716948744893	4488	6311.374062	2.535341	6308.838721	2296213	4.0	0.6	3
13022	kv1000/3PLT_A.pdb	18075647352598899346	1695	4885.462574	1.354619	4884.1079549999995	54239	6.0	2.4	3
13023	kv1000/3O2Q_A.pdb	2388121824127657363	2506	4764.9248609999995	0.936699	4763.988162	1852907	4.0	0.0	3
13024	kv1000/1OFU_X.pdb	12981495061737253061	911	791.7979019999999	0.266962	791.53094	216993	4.0	0.6	3
13025	kv1000/3DR8_A.pdb	12448300679319451571	1362	3540.697448	0.45000100000000004	3540.2474469999997	78594	4.0	2.4	3
13026	kv1000/3ZH5_A.pdb	4979322008936906112	1892	5584.658969	0.40771399999999997	5584.251255	40604	4.0	2.4	3
13027	kv1000/3RBS_A.pdb	13211565242076875513	1656	5030.197013	0.760039	5029.436974	1237286	4.0	0.0	3
13028	kv1000/3CTA_A.pdb	3791856675591490405	1424	3455.96331	0.564167	3455.399143	141613	4.0	1.2	3
13029	kv1000/1ODL_B.pdb	11185552705251485663	1785	788.142796	1.567567	786.575229	185935	8.0	2.4	3
13030	kv1000/3U5G_U.pdb	15739566760393636486	882	5308.818979	0.588398	5308.230581	41361	4.0	2.4	3
13031	kv1000/4AY7_A.pdb	3430749185179732427	2186	5730.050417	0.767861	5729.282556	147475	4.0	2.4	3
13032	kv1000/3IC9_A.pdb	10160100827746402050	3688	4142.430394	1.400002	4141.030392000001	790843	4.0	1.2	3
13033	kv1000/4J8S_A.pdb	2375028944129668489	2657	6383.9153289999995	0.612955	6383.302374	141991	4.0	1.2	3
13034	kv1000/3OKI_A.pdb	2088823863993537104	1881	4780.226455	0.616505	4779.60995	1504342	4.0	0.0	3
13035	kv1000/1EPA_A.pdb	13285415361498638616	1202	186.816249	0.366178	186.450071	292934	4.0	1.2	3
13036	kv1000/1CS0_C.pdb	10476213758198600955	8159	79.472959	7.169167	72.303792	2207369	8.0	2.4	3
13037	kv1000/4L0L_A.pdb	1223765667320363087	3368	6501.220955	1.983313	6499.237642	1300215	4.0	0.6	3
13038	kv1000/1VK6_A.pdb	2732301351176847015	2045	1249.321775	0.655564	1248.666211	363059	4.0	1.2	3
13039	kv1000/4FAY_A.pdb	1963531382538466245	1467	6038.575375	0.5313640000000001	6038.044011	466012	4.0	0.6	3
13040	kv1000/3M32_E.pdb	2600366835364236794	3306	4537.747412	1.2983120000000001	4536.4491	300000	4.0	1.2	3
13041	kv1000/2BH1_X.pdb	3209527707844460592	570	1622.401059	0.225483	1622.1755759999999	454841	4.0	0.0	3
13042	kv1000/3QD7_X.pdb	11869643791887177436	1043	4959.797855	0.301626	4959.496229	91473	4.0	1.2	3
13043	kv1000/4BXO_A.pdb	10746261881643396473	1375	5829.768993	0.5957640000000001	5829.173229	1177937	4.0	0.0	3
13044	kv1000/2CN2_B.pdb	15440686007689772124	5421	1779.1364420000002	4.575451	1774.560991	904093	8.0	2.4	3
13045	kv1000/3QD7_X.pdb	13223660789767151814	1043	4959.521235	0.307437	4959.213798	228693	4.0	0.6	3
13046	kv1000/3IC9_A.pdb	234409082060027521	3688	4141.067482	1.691821	4139.375661	1286799	4.0	0.6	3
13047	kv1000/3CUQ_A.pdb	3112268586241464780	1736	3467.943188	0.698494	3467.244694	680978	4.0	0.6	3
13048	kv1000/1XNI_E.pdb	9375680598332191922	947	1403.786562	0.965339	1402.8212230000001	93959	8.0	2.4	3
13049	kv1000/2BRF_A.pdb	1662686882801557422	755	1661.6721029999999	0.767573	1660.90453	29410	8.0	2.4	3
13050	kv1000/1II0_B.pdb	4943337144047242460	4223	423.86255700000004	1.6376870000000001	422.22487	1487249	4.0	1.2	3
13051	kv1000/1SQ0_B.pdb	16218826081624029424	2071	1010.830855	0.746279	1010.084576	1312912	4.0	0.0	3
13052	kv1000/3KOL_A.pdb	16217091484097136877	1134	4335.823222	0.889407	4334.933814999999	190526	6.0	2.4	3
13053	kv1000/3LUA_A.pdb	11611311822614512601	1020	4520.468448	0.852057	4519.616391	52210	8.0	2.4	3
